id,city_id,location_id,camera_id,co,no2,so2,o3,pm25,pm10,temp,hum,time,ver,lat,lon,created
13,2,285,1378,4.09,0.05,0,0.24,30,31,17.89,20.04,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,8.1,0,0,0.99,61,65,19.19,22.33,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0,47,48,17.59,24.66,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.4,5.69,0,0.64,50,53,19.37,21.14,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.39,0,0,0.7,58,61,18.3,21.68,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,13,5.3,0,1.03,49,51,19.13,21.85,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.39,0,0,0.81,39,41,19.02,18.67,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
16,2,317,3022,8.19,5.07,0,0.71,41,45,19.23,19.27,12/10/22 17:44,-1,43.246817,76.877159,12/10/22 11:44
18,2,741,4553,3.79,0.69,0,0.8,38,43,18.08,21.76,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.69,0.61,0,0.08,38,43,19.62,18.92,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.3,30,31,17.9,20.04,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,8.1,0,0,0.99,61,65,19.19,22.33,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,47,48,17.59,24.71,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.4,5.69,0,0.64,50,53,19.37,21.06,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.39,0,0,0.7,58,61,18.31,21.7,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.89,5.28,0,1.03,49,51,19.12,21.83,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.3,0,0,0.81,39,41,19.05,18.63,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
18,2,741,4553,3.79,0.7,0,0.8,38,43,18.08,21.74,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.59,0.61,0,0.69,38,43,19.65,18.93,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.3,30,31,17.91,20.03,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,8,0,0,0.99,61,65,19.18,22.35,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,47,48,17.6,24.71,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.4,5.69,0,0.64,50,53,19.36,21.02,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.39,0,0,0.7,58,61,18.33,21.72,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.89,5.28,0,1.03,49,51,19.1,21.84,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.3,0,0,0.82,39,41,19.07,18.62,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
18,2,741,4553,3.79,0.7,0,0.09,38,43,18.09,21.72,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.59,0.61,0,0.09,38,43,19.67,18.93,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.3,30,31,17.91,19.99,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,8,0,0,0.99,61,65,19.17,22.35,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0,47,48,17.6,24.73,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.4,5.69,0,0.64,50,53,19.35,20.99,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.3,0,0,0.7,58,61,18.34,21.7,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.89,5.28,0,0,49,51,19.09,21.82,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.3,0,0,0.82,39,41,19.09,18.66,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
18,2,741,4553,3.79,0.72,0,0.8,38,43,18.08,21.7,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.59,0.61,0,0.69,38,43,19.69,19.03,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.3,30,31,17.92,19.98,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,8,0,0,0.98,61,65,19.16,22.36,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,47,48,17.61,24.7,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.4,5.69,0,0.64,50,53,19.35,21,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.3,0,0,0.7,58,61,18.36,21.63,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.8,5.26,0,1.03,49,51,19.09,21.83,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.3,0,0,0.82,39,41,19.11,18.71,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
18,2,741,4553,3.79,0.72,0,0.8,38,43,18.09,21.73,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.59,0.61,0,0.09,38,43,19.7,19.12,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.3,30,31,17.92,19.98,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,8,0,0,0.98,61,65,19.16,22.39,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,36,44,17.62,24.61,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.3,5.69,0,0.64,50,53,19.35,21.03,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.19,0,0,0.7,58,61,18.37,21.63,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.8,5.26,0,0,49,51,19.11,21.89,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.3,0,0,0.83,39,41,19.13,18.81,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.31,33,37,17.94,20.02,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.97,60,65,19.16,22.4,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,36,44,17.63,24.45,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.3,5.69,0,0,50,53,19.34,21.04,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.19,0,0,0.7,58,61,18.37,21.64,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.69,5.26,0,1.03,49,51,19.12,21.98,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.3,0,0,0.83,39,41,19.14,18.94,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
18,2,741,4553,3.79,0.73,0,0.07,38,43,18.09,21.73,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.59,0.61,0,0.7,38,43,19.72,19.16,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.31,33,37,17.95,20.08,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.97,60,65,19.16,22.42,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
10,2,781,5779,7.3,5.69,0,0.64,50,53,19.33,21.04,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.1,0,0,0.7,58,61,18.37,21.6,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.69,5.26,0,1.03,49,51,19.13,22.08,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.3,0,0,0.84,39,41,19.16,19,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
16,2,317,3022,8.1,5.07,0,0.71,41,45,19.14,19.62,12/10/22 17:44,-1,43.246817,76.877159,12/10/22 11:44
18,2,741,4553,3.79,0.74,0,0.8,38,43,18.1,21.74,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.59,0.61,0,0.7,40,46,19.75,19.21,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.25,33,37,17.96,20.12,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.96,60,65,19.16,22.42,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,36,44,17.63,24.31,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.3,5.69,0,0,50,53,19.32,21.01,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.1,0,0,0.7,58,61,18.37,21.56,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.6,5.26,0,0,74,84,19.13,22.15,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
15,2,2,420,9.3,0,0,0.84,39,41,19.17,18.99,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
18,2,741,4553,3.79,0.74,0,0.06,38,43,18.1,21.75,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.59,0.6,0,0.09,40,46,19.77,19.21,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.31,33,37,17.96,20.14,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.96,60,65,19.18,22.42,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,36,44,17.62,24.24,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.3,5.69,0,0.64,50,53,19.31,20.97,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10.1,0,0,0.7,58,61,18.38,21.47,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
14,2,337,1724,12.6,5.25,0,1.03,74,84,19.14,22.18,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
18,2,741,4553,3.79,0.74,0,0.8,38,43,18.11,21.73,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.59,0.6,0,0.7,40,46,19.79,19.11,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.25,33,37,17.96,20.17,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.96,60,65,19.2,22.42,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,36,44,17.63,24.19,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.3,5.69,0,0,50,53,19.3,21,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,10,0,0,0.69,58,61,18.39,21.4,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
15,2,2,420,9.19,0,0,0.85,39,41,19.18,19.07,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
14,2,337,1724,12.6,5.25,0,0,74,84,19.14,22.22,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
18,2,741,4553,3.79,0.74,0,0.05,38,43,18.11,21.73,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.69,0.6,0,0.7,40,46,19.8,19.02,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.31,33,37,17.96,20.16,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.96,60,65,19.22,22.39,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0.22,36,44,17.64,24.17,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.3,5.69,0,0.64,50,53,19.3,21.05,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,9.89,0,0,0.69,58,61,18.41,21.37,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
15,2,2,420,9.19,0,0,0.85,39,41,19.18,19.12,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
14,2,337,1724,12.5,5.23,0,1.03,74,84,19.14,22.26,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
18,2,741,4553,3.79,0.75,0,0.79,38,43,18.11,21.73,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.69,0.6,0,0.7,40,46,19.8,18.99,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.31,33,37,17.96,20.13,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.95,60,65,19.23,22.33,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.94,0,0,36,44,17.64,24.16,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.19,5.69,0,0.65,50,53,19.28,21.08,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,9.8,0,0,0.69,58,61,18.42,21.42,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
15,2,2,420,9.19,0,0,0.85,39,41,19.19,19.17,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
14,2,337,1724,12.5,5.23,0,1.03,74,84,19.14,22.27,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
18,2,741,4553,3.79,0.75,0,0.04,38,43,18.12,21.72,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.69,0.6,0,0.7,40,46,19.79,18.95,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.25,33,37,17.96,20.13,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.95,60,65,19.26,22.24,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.92,0,0.22,36,44,17.64,24.15,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.19,5.69,0,0.65,50,53,19.28,21.13,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,9.69,0,0,0.69,58,61,18.43,21.56,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
15,2,2,420,9.19,0,0,0.86,39,41,19.2,19.23,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
14,2,337,1724,12.39,5.23,0,1.02,74,84,19.13,22.31,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:44
18,2,741,4553,3.79,0.75,0,0.79,38,43,18.13,21.71,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.69,0.6,0,0.7,40,46,19.79,18.95,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.3,33,37,17.95,20.12,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.95,60,65,19.3,22.13,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.92,0,0.22,36,44,17.64,24.13,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.19,5.69,0,0.65,44,52,19.26,21.16,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:44
12,2,780,4571,9.6,0,0,0.69,58,61,18.43,21.61,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
15,2,2,420,9.19,0,0,0.87,39,41,19.2,19.21,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
14,2,337,1724,12.39,5.23,0,1.02,74,84,19.13,22.37,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:43
16,2,317,3022,8,5.09,0,0.71,38,38,19.17,19.53,12/10/22 17:44,-1,43.246817,76.877159,12/10/22 11:44
18,2,741,4553,3.79,0.75,0,0.79,38,43,18.13,21.7,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.69,0.6,0,0.7,40,46,19.8,18.95,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:44
13,2,285,1378,4.09,0.05,0,0.25,33,37,17.96,20.12,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:44
17,2,802,4429,7.9,0,0,0.95,60,65,19.34,22.1,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:44
19,2,9,450,6.19,5.92,0,0.22,36,44,17.64,24.11,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:44
10,2,781,5779,7.19,5.69,0,0.65,44,52,19.25,21.18,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:43
12,2,780,4571,9.6,0,0,0.69,58,61,18.43,21.55,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:44
15,2,2,420,9.19,0,0,0.87,39,41,19.19,19.09,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:44
14,2,337,1724,12.39,5.23,0,1.02,74,84,19.13,22.45,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:43
18,2,741,4553,3.79,0.75,0,0.79,38,43,18.13,21.69,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:44
11,2,334,1695,7.69,0.6,0,0.71,40,46,19.8,18.95,12/10/22 17:44,-1,43.235258,76.90451,12/10/22 11:43
13,2,285,1378,4.09,0.05,0,0.3,33,37,17.96,20.12,12/10/22 17:44,-1,43.203173,76.86691,12/10/22 11:43
17,2,802,4429,7.9,0,0,0.95,60,65,19.37,22.07,12/10/22 17:44,-1,43.241658,76.93755,12/10/22 11:43
19,2,9,450,6.19,5.92,0,0.22,36,44,17.63,24.12,12/10/22 17:44,-1,43.212825,76.920813,12/10/22 11:43
10,2,781,5779,7.19,5.69,0,0.65,44,52,19.24,21.23,12/10/22 17:44,-1,43.214086,76.898003,12/10/22 11:43
12,2,780,4571,9.5,0,0,0.69,58,61,18.42,21.5,12/10/22 17:44,-1,43.199581,76.894464,12/10/22 11:43
15,2,2,420,9.19,0,0,0.88,39,41,19.2,19.06,12/10/22 17:44,-1,43.238362,76.889989,12/10/22 11:43
14,2,337,1724,12.39,5.23,0,1.03,74,84,19.12,22.49,12/10/22 17:44,-1,43.24417,76.915991,12/10/22 11:43
18,2,741,4553,3.79,0.75,0,0.78,38,43,18.14,21.66,12/10/22 17:44,-1,43.237604,76.934758,12/10/22 11:43
11,2,334,1695,7.69,0.6,0,0.71,40,46,19.78,18.96,12/10/22 17:43,-1,43.235258,76.90451,12/10/22 11:43
13,2,285,1378,4.09,0.05,0,0.25,33,37,17.96,20.13,12/10/22 17:43,-1,43.203173,76.86691,12/10/22 11:43
17,2,802,4429,7.9,0,0,0.95,60,65,19.39,22.05,12/10/22 17:43,-1,43.241658,76.93755,12/10/22 11:43
19,2,9,450,6.19,5.92,0,0,36,44,17.64,24.14,12/10/22 17:43,-1,43.212825,76.920813,12/10/22 11:43
10,2,781,5779,7.19,5.69,0,0,44,52,19.23,21.25,12/10/22 17:43,-1,43.214086,76.898003,12/10/22 11:43
12,2,780,4571,9.39,0,0,0.69,51,55,18.42,21.46,12/10/22 17:43,-1,43.199581,76.894464,12/10/22 11:43
15,2,2,420,9.19,0,0,0.88,39,41,19.19,19.08,12/10/22 17:43,-1,43.238362,76.889989,12/10/22 11:43
14,2,337,1724,12.3,5.23,0,1.03,74,84,19.12,22.47,12/10/22 17:43,-1,43.24417,76.915991,12/10/22 11:43
18,2,741,4553,3.79,0.75,0,0.78,38,43,18.14,21.62,12/10/22 17:43,-1,43.237604,76.934758,12/10/22 11:43
11,2,334,1695,7.69,0.61,0,0.1,40,46,19.79,19.03,12/10/22 17:43,-1,43.235258,76.90451,12/10/22 11:43
13,2,285,1378,4.09,0.05,0,0.3,33,37,17.97,20.18,12/10/22 17:43,-1,43.203173,76.86691,12/10/22 11:43
17,2,802,4429,7.9,0,0,0.95,60,65,19.43,21.97,12/10/22 17:43,-1,43.241658,76.93755,12/10/22 11:43
19,2,9,450,6.19,5.92,0,0.22,36,44,17.65,24.13,12/10/22 17:43,-1,43.212825,76.920813,12/10/22 11:43
12,2,780,4571,9.3,0,0,0.68,51,55,18.4,21.4,12/10/22 17:43,-1,43.199581,76.894464,12/10/22 11:43
15,2,2,420,9.19,0,0,0.88,39,41,19.19,19.12,12/10/22 17:43,-1,43.238362,76.889989,12/10/22 11:43
14,2,337,1724,12.3,5.25,0,1.03,74,84,19.12,22.46,12/10/22 17:43,-1,43.24417,76.915991,12/10/22 11:43
18,2,741,4553,3.79,0.76,0,0.02,38,43,18.14,21.56,12/10/22 17:43,-1,43.237604,76.934758,12/10/22 11:43
11,2,334,1695,7.69,0.61,0,0.71,40,46,19.79,19.09,12/10/22 17:43,-1,43.235258,76.90451,12/10/22 11:43
13,2,285,1378,4.09,0.05,0,0.3,33,37,17.97,20.24,12/10/22 17:43,-1,43.203173,76.86691,12/10/22 11:43
17,2,802,4429,7.9,0,0,0.95,60,65,19.45,21.86,12/10/22 17:43,-1,43.241658,76.93755,12/10/22 11:43
19,2,9,450,6.19,5.9,0,0.22,36,44,17.64,24.13,12/10/22 17:43,-1,43.212825,76.920813,12/10/22 11:43
10,2,781,5779,7.19,5.69,0,0.65,44,52,19.23,21.24,12/10/22 17:43,-1,43.214086,76.898003,12/10/22 11:43
12,2,780,4571,9.19,0,0,0.68,51,55,18.4,21.33,12/10/22 17:43,-1,43.199581,76.894464,12/10/22 11:43
15,2,2,420,9.19,0,0,0.89,43,47,19.18,19.16,12/10/22 17:43,-1,43.238362,76.889989,12/10/22 11:43
14,2,337,1724,12.3,5.25,0,1.03,74,84,19.12,22.49,12/10/22 17:43,-1,43.24417,76.915991,12/10/22 11:43
18,2,741,4553,3.79,0.75,0,0.78,41,42,18.15,21.51,12/10/22 17:43,-1,43.237604,76.934758,12/10/22 11:43
11,2,334,1695,7.69,0.61,0,0.1,40,46,19.79,19.14,12/10/22 17:43,-1,43.235258,76.90451,12/10/22 11:43
13,2,285,1378,4.09,0.05,0,0.3,33,37,17.97,20.29,12/10/22 17:43,-1,43.203173,76.86691,12/10/22 11:43
17,2,802,4429,7.9,0,0,0.95,60,65,19.44,21.85,12/10/22 17:43,-1,43.241658,76.93755,12/10/22 11:43
19,2,9,450,6.19,5.9,0,0,36,44,17.64,24.1,12/10/22 17:43,-1,43.212825,76.920813,12/10/22 11:43
10,2,781,5779,7.19,5.67,0,0.66,44,52,19.22,21.19,12/10/22 17:43,-1,43.214086,76.898003,12/10/22 11:43
12,2,780,4571,9.1,0,0,0.68,51,55,18.39,21.31,12/10/22 17:43,-1,43.199581,76.894464,12/10/22 11:43
15,2,2,420,9.1,0,0,0.89,43,47,19.19,19.12,12/10/22 17:43,-1,43.238362,76.889989,12/10/22 11:43
16,2,317,3022,7.9,5.09,0,0.71,38,38,19.15,19.66,12/10/22 17:43,-1,43.246817,76.877159,12/10/22 11:43
18,2,741,4553,3.79,0.75,0,0.78,41,42,18.15,21.5,12/10/22 17:43,-1,43.237604,76.934758,12/10/22 11:43
11,2,334,1695,7.8,0.61,0,0.71,40,46,19.79,19.12,12/10/22 17:43,-1,43.235258,76.90451,12/10/22 11:43
13,2,285,1378,4.09,0.05,0,0.3,33,37,17.97,20.31,12/10/22 17:43,-1,43.203173,76.86691,12/10/22 11:43
17,2,802,4429,7.9,0,0,0.95,60,65,19.46,21.8,12/10/22 17:43,-1,43.241658,76.93755,12/10/22 11:43
19,2,9,450,6.19,5.9,0,0.21,36,44,17.63,24.07,12/10/22 17:43,-1,43.212825,76.920813,12/10/22 11:43
10,2,781,5779,7.19,5.67,0,0.66,44,52,19.21,21.1,12/10/22 17:43,-1,43.214086,76.898003,12/10/22 11:43
12,2,780,4571,9.1,0,0,0.68,51,55,18.38,21.28,12/10/22 17:43,-1,43.199581,76.894464,12/10/22 11:43
14,2,337,1724,12.3,5.25,0,1.03,74,84,19.11,22.48,12/10/22 17:43,-1,43.24417,76.915991,12/10/22 11:43
15,2,2,420,9.1,0,0,0.9,43,47,19.19,19.06,12/10/22 17:43,-1,43.238362,76.889989,12/10/22 11:43
18,2,741,4553,3.79,0.75,0,0.78,41,42,18.15,21.54,12/10/22 17:43,-1,43.237604,76.934758,12/10/22 11:43
11,2,334,1695,7.8,0.62,0,0.09,40,46,19.79,19.07,12/10/22 17:43,-1,43.235258,76.90451,12/10/22 11:43
13,2,285,1378,4.09,0.05,0,0.3,33,37,17.96,20.36,12/10/22 17:43,-1,43.203173,76.86691,12/10/22 11:43
17,2,802,4429,7.9,0,0,0.95,60,65,19.47,21.64,12/10/22 17:43,-1,43.241658,76.93755,12/10/22 11:43
19,2,9,450,6.19,5.9,0,0.21,36,44,17.63,24.05,12/10/22 17:43,-1,43.212825,76.920813,12/10/22 11:43
10,2,781,5779,7.19,5.67,0,0.66,44,52,19.21,21.04,12/10/22 17:43,-1,43.214086,76.898003,12/10/22 11:43
12,2,780,4571,9,0,0,0.68,51,55,18.38,21.31,12/10/22 17:43,-1,43.199581,76.894464,12/10/22 11:43
14,2,337,1724,12.3,5.25,0,0,74,84,19.12,22.45,12/10/22 17:43,-1,43.24417,76.915991,12/10/22 11:43
15,2,2,420,9.1,0,0,0.9,43,47,19.2,19.03,12/10/22 17:43,-1,43.238362,76.889989,12/10/22 11:43
18,2,741,4553,3.79,0.75,0,0.78,41,42,18.15,21.59,12/10/22 17:43,-1,43.237604,76.934758,12/10/22 11:43
11,2,334,1695,7.8,0.62,0,0.71,40,46,19.79,19.04,12/10/22 17:43,-1,43.235258,76.90451,12/10/22 11:43
13,2,285,1378,4.09,0.05,0,0.3,33,37,17.97,20.41,12/10/22 17:43,-1,43.203173,76.86691,12/10/22 11:43
17,2,802,4429,7.9,0,0,0.95,60,65,19.48,21.52,12/10/22 17:43,-1,43.241658,76.93755,12/10/22 11:43
19,2,9,450,6.19,5.9,0,0,36,44,17.63,24.05,12/10/22 17:43,-1,43.212825,76.920813,12/10/22 11:43
